Year,Activity,Source,Destination,Energy (MW.h),Total Value (CAN$),Price (CAN$/MW.h)
2014,Exports,New Brunswick,Total,2068636.338,168055446.1,81.23
2014,Exports,Ontario,Indiana,38523,2603681.33,67.59
2014,Exports,Ontario,Massachusetts,174335,16218069.82,93.03
2014,Exports,Ontario,Michigan,6076834.143,238488044.1,39.25
2014,Exports,Ontario,Minnesota,304664.749,9741826.055,31.98
2014,Exports,Ontario,Mississippi,441,27070.87,61.39
2014,Exports,Ontario,Montana,118,6477.21,54.89
2014,Exports,Ontario,New England-ISO,1437381.466,118696593.8,82.58
2014,Exports,Ontario,New Jersey,17081.3,524277.26,30.69
2014,Exports,Ontario,New York,7691803.626,312732487.7,40.66
2014,Exports,Ontario,Pennsylvania,144500.5,8062828.472,55.8
2014,Exports,Ontario,Pennsylvania Jersey Maryland Power Pool,816122.524,42249217.4,51.77
2014,Exports,Ontario,Total,16707749.31,749626136,44.87
2014,Exports,Ontario,Vermont,5944,275562.0978,46.36
2014,Exports,Quebec,Maine,2293303,166148471.4,72.45
2014,Exports,Quebec,New England-ISO,1258206,82092414.83,63.8
2014,Exports,Quebec,New York,9167452,351035604.2,33.1
2014,Exports,Quebec,Total,23590956,1271326927,48.42
2014,Exports,Quebec,Vermont,10871995,672050436.7,54.48
2014,Exports,Saskatchewan,North Dakota,35005,1455172.89,41.57
2014,Exports,Saskatchewan,Total,35005,1455172.89,41.57
2014,Exports,Total,Arizona,57416,3513453.727,61.19
2014,Exports,Total,California,5157802.264,269910459.2,52.33
2014,Exports,Total,Colorado,275,20820.6984,75.71
2014,Exports,Total,Idaho,16736,670424.3933,40.06
2014,Exports,Total,Indiana,45050,2895469.126,64.27
2014,Exports,Total,Maine,4358235.338,334163772.5,76.67
2014,Exports,Total,Massachusetts,174335,16218069.82,93.03
2014,Exports,Total,Michigan,6076834.143,238488044.1,39.25
2014,Exports,Total,Minnesota,304664.749,9741826.055,31.98
2014,Exports,Total,Mississippi,441,27070.87,61.39
2014,Exports,Total,Montana,81239.85,4785250.293,58.9
2014,Exports,Total,Nebraska,846,29534.41,34.91
2014,Exports,Total,Nevada,39700,2106079.75,53.05
2014,Exports,Total,New England-ISO,2699291.466,200829153.7,73.72
2014,Exports,Total,New Jersey,17081.3,524277.26,30.69
2014,Exports,Total,New Mexico,28754,2038553.245,70.9
2014,Exports,Total,New York,16859255.63,663768091.9,36.55
2014,Exports,Total,North Dakota,41941,2250100.89,53.65
2014,Exports,Total,Oregon,355627,16142309.38,45.39
2014,Exports,Total,Pennsylvania,144500.5,8062828.472,55.8
2014,Exports,Total,Pennsylvania Jersey Maryland Power Pool,816122.524,42249217.4,51.77
2014,Exports,Total,Total,58421314.18,2909775232,47.59
2014,Exports,Total,Utah,28622,1965637.987,68.68
2014,Exports,Total,Vermont,10877939,672325998.8,54.48
2014,Exports,Total,Washington,1660138.942,87850289.54,52.92
2014,Exports,Total,Wyoming,11890,774814.5669,65.17
2014,Imports,Arizona,British Columbia,9849,264196.2829,26.82
2014,Imports,Arizona,Total,9849,264196.2829,26.82
2014,Imports,Colorado,British Columbia,6884,138032.93,20.05
2014,Imports,Colorado,Total,6884,138032.93,20.05
2014,Imports,Idaho,British Columbia,29068,535158.1705,18.41
2014,Imports,Idaho,Total,29068,535158.1705,18.41
2014,Imports,Indiana,Manitoba,879,143202.07,162.91
2014,Imports,Indiana,Ontario,276,17850.68,64.68
2014,Imports,Indiana,Total,1355,159748.73,117.9
2014,Imports,Maine,New Brunswick,189989.4,11810558.74,62.16
2014,Imports,Maine,Total,189989.4,11810558.74,62.16
2014,Imports,Massachusetts,Ontario,2564,254974.8822,99.44
2014,Imports,Massachusetts,Total,2564,254974.8822,99.44
2014,Imports,Michigan,Ontario,329909.94,27185866.98,82.4
2014,Imports,Michigan,Total,329909.94,27185866.98,82.4
2014,Imports,Minn / N. Dakota,Manitoba,510103,21618432.51,42.38
2014,Imports,Minn / N. Dakota,Saskatchewan,9658,269902.29,27.95
2014,Imports,Minn / N. Dakota,Total,519761,21888334.8,42.11
2014,Imports,Minnesota,New Brunswick,548.98,36567.78,66.61
2014,Imports,Minnesota,Ontario,28000.815,1442736.109,51.52
2014,Imports,Minnesota,Total,28549.795,1479303.889,51.81
2014,Imports,Montana,Alberta,679663.01,43524672.18,64.04
2014,Imports,Montana,British Columbia,377105.5635,9578874.46,25.4
2014,Imports,Montana,Total,1056768.574,53103546.64,50.25
2014,Imports,Nebraska,British Columbia,1070,8587.9399,8.03
2014,Imports,Nebraska,Total,1070,8587.9399,8.03
2014,Imports,Nevada,British Columbia,763,31219.3897,40.92
2014,Imports,Nevada,Total,763,31219.3897,40.92
2014,Imports,New England-ISO,Quebec,1024,1663357.23,1624.37
2014,Imports,New England-ISO,Total,1024,1663357.23,1624.37
2014,Imports,New Mexico,British Columbia,7700,209212.5742,27.17
2014,Imports,New Mexico,Total,7700,209212.5742,27.17
2014,Imports,New York,Ontario,478246.72,50506991.09,105.61
2014,Imports,New York,Quebec,547083,104198186.1,184.92
2014,Imports,New York,Total,1025329.72,154705177.2,147.93
2014,Imports,North Dakota,Saskatchewan,48148,1420514.96,29.5
2014,Imports,North Dakota,Total,48148,1420514.96,29.5
2014,Imports,Oregon,Alberta,700.94,43543.106,62.12
2014,Imports,Oregon,British Columbia,204737.93,4257682.484,20.8
2014,Imports,Oregon,Total,205438.87,4301225.59,20.94
2014,Imports,Pennsylvania,British Columbia,14013,230729.7043,16.47
2014,Imports,Pennsylvania,Ontario,7052,807663.36,114.53
2014,Imports,Pennsylvania,Total,21065,1038393.064,49.29
2014,Imports,Pennsylvania Jersey Maryland Power Pool,Ontario,4769,266727.473,55.93
2014,Imports,Pennsylvania Jersey Maryland Power Pool,Total,4769,266727.473,55.93
2014,Imports,Total,Alberta,926494.92,55113494.6,59.49
2014,Imports,Total,British Columbia,9698378.312,305914135.6,31.54
2014,Imports,Total,Manitoba,510982,21761634.58,42.59
2014,Imports,Total,New Brunswick,190538.38,11847126.52,62.18
2014,Imports,Total,Ontario,851402.475,80667545.58,94.75
2014,Imports,Total,Quebec,572770,114067392.7,193.66
2014,Imports,Total,Saskatchewan,57806,1690417.25,29.24
2014,Imports,Total,Total,12808372.09,591061746.8,45.9
2014,Imports,Utah,British Columbia,27666,693834.8363,25.08
2014,Imports,Utah,Total,27666,693834.8363,25.08
2014,Imports,Vermont,Ontario,584,184735,316.33
2014,Imports,Vermont,Quebec,24663,8205849.39,328.02
2014,Imports,Vermont,Total,25247,8390584.39,327.75
2014,Imports,Washington,Alberta,246130.97,11545279.31,46.91
2014,Imports,Washington,British Columbia,8942679.319,290546873.3,32.49
2014,Imports,Washington,Total,9188810.289,302092152.6,32.88
2014,Imports,Wyoming,British Columbia,16556,336790.5654,20.34
2014,Imports,Wyoming,Total,16556,336790.5654,20.34
2015,Exports,Alberta,California,5154,558820.8801,108.42
2015,Exports,Alberta,Indiana,306,12872.88,42.07
2015,Exports,Alberta,Michigan,306,11740.85,38.37
2015,Exports,Alberta,Montana,100068.92,2220837.082,22.19
2015,Exports,Alberta,North Dakota,3204,191097.38,59.64
2015,Exports,Alberta,Oregon,4458,156260.2,35.05
2015,Exports,Alberta,Total,292494.92,8349808.488,28.55
2015,Exports,Alberta,Washington,178998,5198179.216,29.04
2015,Exports,British Columbia,Arizona,18339,1652148.588,90.09
2015,Exports,British Columbia,California,7353817.167,301853859.9,41.05
2015,Exports,British Columbia,Colorado,638,40014.2115,62.72
2015,Exports,British Columbia,Idaho,19104,791158.5185,41.41
2015,Exports,British Columbia,Indiana,1161,88179.79,75.95
2015,Exports,British Columbia,Montana,36372,1296403.829,35.64
2015,Exports,British Columbia,Nevada,10571,1410675.35,133.45
2015,Exports,British Columbia,New Mexico,12242,896955.9319,73.27
2015,Exports,British Columbia,Oregon,1504693,60068347.03,39.92
2015,Exports,British Columbia,Total,12392098.78,499658415,40.32
2015,Exports,British Columbia,Utah,16351,1282256.317,78.42
2015,Exports,British Columbia,Washington,3415656.611,130109510.8,38.09
2015,Exports,British Columbia,Wyoming,3154,168904.8212,53.55
2015,Exports,New Brunswick,Maine,1489806,117255399.4,78.71
2015,Exports,New Brunswick,New England-ISO,628,39467.5,56.58
2015,Exports,New Brunswick,Total,1490434,117294866.9,78.7
2015,Exports,Newfoundland and Labrador,New England-ISO,76884.33,2007481.534,26.11
2015,Exports,Newfoundland and Labrador,New York,831925.43,26521166.65,31.88
2015,Exports,Newfoundland and Labrador,Total,908809.76,28528648.19,31.39
2015,Exports,Ontario,Indiana,121273,3861428.29,31.84
2015,Exports,Ontario,Massachusetts,179005,8076160.1,45.12
2015,Exports,Ontario,Michigan,8480947.106,281859669.2,33.23
2015,Exports,Ontario,Minn / N. Dakota,29302.5,1036736.03,35.38
2015,Exports,Ontario,Minnesota,744010.75,20462874.81,27.5
2015,Exports,Ontario,New England-ISO,1411881.33,85445387.34,60.52
2015,Exports,Ontario,New Jersey,2.411,200.39,83.11
2015,Exports,Ontario,New York,8428236.52,255545282.5,30.32
2015,Exports,Ontario,North Dakota,1332,73541.98,55.21
2015,Exports,Ontario,Pennsylvania,112668,5859856.667,52.01
2015,Exports,Ontario,Pennsylvania Jersey Maryland Power Pool,879830,34144273.66,38.81
2015,Exports,Ontario,Total,20392830.62,696502993,34.15
2015,Exports,Ontario,Vermont,4342,137582,31.69
2015,Exports,Quebec,Maine,3258187,164597727.4,50.52
2015,Exports,Quebec,New England-ISO,1060703.33,58616508.23,52.37
2015,Exports,Quebec,New York,8530815,426292191.5,44.95
2015,Exports,Quebec,Total,23532652.33,1392920545,53.44
2015,Exports,Quebec,Vermont,10682947,743414118,61.22
2015,Exports,Saskatchewan,Minn / N. Dakota,33074,34155.75,1.03
2015,Exports,Saskatchewan,North Dakota,27075,1251233.42,46.21
2015,Exports,Saskatchewan,Total,60149,1285389.17,21.37
2015,Exports,Total,Arizona,18339,1652148.588,90.09
2015,Exports,Total,California,7358971.167,302412680.8,41.09
2015,Exports,Total,Colorado,638,40014.2115,62.72
2015,Exports,Total,Idaho,19104,791158.5185,41.41
2015,Exports,Total,Indiana,122740,3962480.96,32.28
2015,Exports,Total,Maine,4747993,281853126.8,59.36
2015,Exports,Total,Massachusetts,179005,8076160.1,45.12
2015,Exports,Total,Michigan,8481253.106,281871410.1,33.23
2015,Exports,Total,Minnesota,744010.75,20462874.81,27.5
2015,Exports,Total,Montana,136440.92,3517240.911,25.78
2015,Exports,Total,Nevada,10571,1410675.35,133.45
2015,Exports,Total,New England-ISO,2550096.99,146108844.6,56.09
2015,Exports,Total,New Jersey,2.411,200.39,83.11
2015,Exports,Total,New Mexico,12242,896955.9319,73.27
2015,Exports,Total,New York,17790976.95,708358640.7,37.41
2015,Exports,Total,North Dakota,31611,1515872.78,47.95
2015,Exports,Total,Oregon,1509151,60224607.23,39.91
2015,Exports,Total,Pennsylvania,112668,5859856.667,52.01
2015,Exports,Total,Pennsylvania Jersey Maryland Power Pool,879830,34144273.66,38.81
2015,Exports,Total,Total,68286882.07,3114508524,43.61
2015,Exports,Total,Utah,16351,1282256.317,78.42
2015,Exports,Total,Vermont,10687289,743551700,61.21
2015,Exports,Total,Washington,3594654.611,135307690,37.64
2015,Exports,Total,Wyoming,3154,168904.8212,53.55
2015,Imports,Arizona,British Columbia,1450,19591.9837,13.51
2015,Imports,Arizona,Total,1450,19591.9837,13.51
2015,Imports,Colorado,British Columbia,109,8249.95,75.69
2015,Imports,Colorado,Total,109,8249.95,75.69
2015,Imports,Idaho,British Columbia,5420,68526.4864,12.64
2015,Imports,Idaho,Total,5420,68526.4864,12.64
2015,Imports,Indiana,British Columbia,1150,30442.7293,26.47
2015,Imports,Indiana,Ontario,3945,272679.5,69.12
2015,Imports,Indiana,Saskatchewan,90,50534.18,561.49
2015,Imports,Indiana,Total,5185,353656.4093,68.21
2015,Imports,Maine,New Brunswick,284195.5,12873197.95,45.3
2015,Imports,Maine,Total,284195.5,12873197.95,45.3
2015,Imports,Massachusetts,Ontario,7650,313357.1899,40.96
2015,Imports,Massachusetts,Total,7650,313357.1899,40.96
2015,Imports,Michigan,Alberta,965,90041.0438,93.31
2015,Imports,Michigan,Ontario,189132.99,9033708.87,47.76
2015,Imports,Michigan,Total,190097.99,9123749.914,47.99
2015,Imports,Minn / N. Dakota,Alberta,1054,56858.45,53.95
2015,Imports,Minn / N. Dakota,Manitoba,110447,4744196.22,42.95
2015,Imports,Minn / N. Dakota,Saskatchewan,2241,30195.68,13.47
2015,Imports,Minn / N. Dakota,Total,113742,4831250.35,42.48
2015,Imports,Minnesota,Ontario,27770.53,782223.1807,28.17
2015,Imports,Minnesota,Total,27770.53,782223.1807,28.17
2015,Imports,Montana,Alberta,294808.43,22741030.67,77.14
2015,Imports,Montana,British Columbia,16035,315646.0735,19.68
2015,Imports,Montana,Total,310843.43,23056676.75,74.17
2015,Imports,New Mexico,British Columbia,1356,20566.7845,15.17
2015,Imports,New Mexico,Total,1356,20566.7845,15.17
2015,Imports,New York,Ontario,235389.32,11542389.81,49.04
2015,Imports,New York,Quebec,259631,35377078.35,110.07
2015,Imports,New York,Total,495020.32,46919468.16,81.05
2015,Imports,North Dakota,Alberta,445,15520.05,34.88
2015,Imports,North Dakota,Saskatchewan,10930,348467.52,31.88
2015,Imports,North Dakota,Total,11375,363987.57,32
2015,Imports,Oregon,British Columbia,282238.305,6069178.804,21.5
2015,Imports,Oregon,Total,282238.305,6069178.804,21.5
2015,Imports,Pennsylvania,British Columbia,12608,37519.4625,2.98
2015,Imports,Pennsylvania,Ontario,13384,768218.6838,57.4
2015,Imports,Pennsylvania,Total,25992,805738.1463,31
2015,Imports,Pennsylvania Jersey Maryland Power Pool,Ontario,9526,474622.5248,49.82
2015,Imports,Pennsylvania Jersey Maryland Power Pool,Total,9526,474622.5248,49.82
2015,Imports,Total,Alberta,516986.43,30441936.14,58.88
2015,Imports,Total,British Columbia,7041715.555,196334164.4,27.88
2015,Imports,Total,Manitoba,110447,4744196.22,42.95
2015,Imports,Total,New Brunswick,284195.5,12873197.95,45.3
2015,Imports,Total,Ontario,487265.84,23335752.76,47.89
2015,Imports,Total,Quebec,272398,36609235.22,109.44
2015,Imports,Total,Saskatchewan,13261,429197.38,32.37
2015,Imports,Total,Total,8726269.325,304767680,34.15
2015,Imports,Utah,British Columbia,934,8572.03,9.18
2015,Imports,Utah,Total,934,8572.03,9.18
2015,Imports,Vermont,Ontario,468,148553,317.42
2015,Imports,Vermont,Quebec,12767,1232156.87,96.51
2015,Imports,Vermont,Total,13235,1380709.87,104.32
2015,Imports,Washington,Alberta,218864,7713143.646,35.24
2015,Imports,Washington,British Columbia,6710233.25,189962416.8,28.31
2015,Imports,Washington,Total,6929097.25,197675560.4,28.53
2015,Imports,Wyoming,British Columbia,963,19151.7531,19.89
2015,Imports,Wyoming,Total,963,19151.7531,19.89
2016,Exports,Alberta,California,4292.5,312009.96,72.69
2016,Exports,Alberta,Montana,139154.14,3102000.734,22.29
2016,Exports,Alberta,North Dakota,2703.2,97995.08,36.25
2016,Exports,Alberta,Oregon,1174,39366.067,33.53
2016,Exports,Alberta,Total,220984.84,6061847.03,27.43
2016,Exports,Alberta,Washington,73661,2510475.189,34.08
2016,Exports,British Columbia,Alaska,241,17242.08,71.54
2016,Exports,British Columbia,Arizona,56364,3731899.643,66.21
2016,Exports,British Columbia,California,10661896.77,401527492.7,37.66
2016,Exports,British Columbia,Idaho,14196,663842.954,46.76
2016,Exports,British Columbia,Montana,48393,1678659.229,34.69
2016,Exports,British Columbia,Nevada,50926,3591840.296,70.53
2016,Exports,British Columbia,New Mexico,12082,928777.4585,76.87
2016,Exports,British Columbia,Oregon,1071556,41686681.45,38.9
2016,Exports,British Columbia,Total,13552690.6,510038839.2,37.63
2016,Exports,British Columbia,Utah,11739,848328.9755,72.27
2016,Exports,British Columbia,Washington,1624903.835,55358815.42,34.07
2016,Exports,British Columbia,Wyoming,379,5259.02,13.88
2016,Exports,Manitoba,Indiana,251,4525.56,18.03
2016,Exports,New Brunswick,Maine,1756601,115592118.2,65.8
2016,Exports,New Brunswick,New England-ISO,50,1823.44,36.47
2016,Exports,New Brunswick,Total,1756651,115593941.7,65.8
2016,Exports,Newfoundland and Labrador,Michigan,1,28.0059,28.01
2016,Exports,Newfoundland and Labrador,New England-ISO,201602.05,8125830.074,40.31
2016,Exports,Newfoundland and Labrador,New York,1199392.1,29979461.04,25
2016,Exports,Newfoundland and Labrador,Total,1400995.15,38105319.12,27.2
2016,Exports,Nova Scotia,Maine,73080,2278137.668,31.17
2016,Exports,Nova Scotia,Total,73080,2278137.668,31.17
2016,Exports,Ontario,Indiana,15788,740345.77,46.89
2016,Exports,Ontario,Massachusetts,2220,75098.38,33.83
2016,Exports,Ontario,Michigan,8790434.423,270518878.8,30.77
2016,Exports,Ontario,Minn / N. Dakota,51725.5,1781796.43,34.45
2016,Exports,Ontario,Minnesota,1601867.04,47404334.71,29.59
2016,Exports,Ontario,New England-ISO,1142822.34,46834860.58,40.98
2016,Exports,Ontario,New York,8236918.343,182095482.2,22.11
2016,Exports,Ontario,Ohio,2071,111489.5,53.83
2016,Exports,Ontario,Pennsylvania,43334,1009083.35,23.29
2016,Exports,Ontario,Pennsylvania Jersey Maryland Power Pool,599968.67,20524236.48,34.21
2016,Exports,Ontario,Total,20487526.32,571108310.1,27.88
2016,Exports,Ontario,Vermont,377,12704,33.7
2016,Exports,Quebec,Maine,3517530,134505828.9,38.24
2016,Exports,Quebec,Minnesota,149044,4117890.99,27.63
2016,Exports,Quebec,New England-ISO,1150349.67,49141606.97,42.21
2016,Exports,Quebec,New York,10790313,474549654.7,40.4
2016,Exports,Quebec,Total,25541428.67,1265664233,46.1
2016,Exports,Quebec,Vermont,9934192,603349251.8,55.81
2016,Exports,Saskatchewan,Minn / N. Dakota,41542,1039077.38,25.01
2016,Exports,Saskatchewan,North Dakota,156293,4970361.06,31.8
2016,Exports,Saskatchewan,Total,197835,6009438.44,30.38
2016,Exports,Total,Alaska,241,17242.08,71.54
2016,Exports,Total,Arizona,56364,3731899.643,66.21
2016,Exports,Total,California,10666189.27,401839502.6,37.67
2016,Exports,Total,Idaho,14196,663842.954,46.76
2016,Exports,Total,Indiana,16039,744871.33,46.44
2016,Exports,Total,Maine,5347211,252376084.8,47.2
2016,Exports,Total,Massachusetts,2220,75098.38,33.83
2016,Exports,Total,Michigan,8790435.423,270518906.8,30.77
2016,Exports,Total,Minnesota,1750911.04,51522225.7,29.43
2016,Exports,Total,Montana,187547.14,4780659.963,25.49
2016,Exports,Total,Nevada,50926,3591840.296,70.53
2016,Exports,Total,New England-ISO,2494824.06,104104121.1,41.5
2016,Exports,Total,New Mexico,12082,928777.4585,76.87
2016,Exports,Total,New York,20226623.44,686624598,32.04
2016,Exports,Total,North Dakota,158996.2,5068356.14,31.88
2016,Exports,Total,Ohio,2071,111489.5,53.83
2016,Exports,Total,Oregon,1072730,41726047.52,38.9
2016,Exports,Total,Pennsylvania,43334,1009083.35,23.29
2016,Exports,Total,Pennsylvania Jersey Maryland Power Pool,599968.67,20524236.48,34.21
2016,Exports,Total,Total,73102688.09,2904438437,38.47
2016,Exports,Total,Utah,11739,848328.9755,72.27
2016,Exports,Total,Vermont,9934569,603361955.8,55.81
2016,Exports,Total,Washington,1698564.835,57869290.61,34.07
2016,Exports,Total,Wyoming,379,5259.02,13.88
2016,Imports,Arizona,British Columbia,3462,37137.4613,10.73
2016,Imports,Arizona,Total,3462,37137.4613,10.73
2016,Imports,California,Alberta,100,4265,42.65
2016,Imports,California,British Columbia,3231,18398.67,5.69
2016,Imports,California,Total,3331,22663.67,6.8
2016,Imports,Colorado,British Columbia,40,2883.65,72.09
2016,Imports,Colorado,Total,40,2883.65,72.09
2016,Imports,Idaho,Alberta,50,1302,26.04
2016,Imports,Idaho,British Columbia,6284,56507.375,8.99
2016,Imports,Idaho,Total,6334,57809.375,9.13
2016,Imports,Indiana,Ontario,1824,150033.27,82.26
2016,Imports,Indiana,Total,1824,150033.27,82.26
2016,Imports,Maine,New Brunswick,122888,5841386.496,47.53
2016,Imports,Maine,Nova Scotia,10091,262105.9316,25.97
2016,Imports,Maine,Total,132979,6103492.428,45.9
2016,Imports,Massachusetts,Ontario,2010,97609.1069,48.56
2016,Imports,Massachusetts,Total,2010,97609.1069,48.56
2016,Imports,Michigan,Ontario,104968.99,4958756.652,47.24
2016,Imports,Michigan,Total,104968.99,4958756.652,47.24
2016,Imports,Minn / N. Dakota,Alberta,92,1933.68,21.02
2016,Imports,Minn / N. Dakota,Manitoba,66821,2282878.34,34.16
2016,Imports,Minn / N. Dakota,Ontario,450,21816.24,48.48
2016,Imports,Minn / N. Dakota,Saskatchewan,605,8427.29,13.93
2016,Imports,Minn / N. Dakota,Total,67968,2315055.55,34.06
2016,Imports,Minnesota,Ontario,64183,1556484.266,24.25
2016,Imports,Minnesota,Total,64183,1556484.266,24.25
2016,Imports,Montana,Alberta,138646.482,2937780.875,21.19
2016,Imports,Montana,British Columbia,9765,216850.0591,22.21
2016,Imports,Montana,Total,148411.482,3154630.934,21.26
2016,Imports,Nebraska,British Columbia,50,771.3764,15.43
2016,Imports,Nebraska,Total,50,771.3764,15.43
2016,Imports,Nevada,British Columbia,370,3289.5658,8.89
2016,Imports,Nevada,Total,370,3289.5658,8.89
2016,Imports,New England-ISO,Ontario,75,1395.14,18.6
2016,Imports,New England-ISO,Quebec,1,36.5513,36.55
2016,Imports,New England-ISO,Total,76,1431.6913,18.84
2016,Imports,New Mexico,British Columbia,1919,33419.3197,17.41
2016,Imports,New Mexico,Total,1919,33419.3197,17.41
2016,Imports,New York,Ontario,261296,12180573.01,46.62
2016,Imports,New York,Quebec,40416,10206452.99,111
2016,Imports,New York,Total,301712,22387026,55.24
2016,Imports,North Dakota,Alberta,223,7008.01,31.43
2016,Imports,North Dakota,Saskatchewan,19186,730412.52,38.07
2016,Imports,North Dakota,Total,19409,737420.53,37.99
2016,Imports,Oregon,Alberta,100,3180,31.8
2016,Imports,Oregon,British Columbia,447243.9161,8702216.933,19.46
2016,Imports,Oregon,Total,447343.9161,8705396.933,19.46
2016,Imports,Pennsylvania,Ontario,14046,612602.62,43.61
2016,Imports,Pennsylvania,Total,14046,612602.62,43.61
2016,Imports,Pennsylvania Jersey Maryland Power Pool,Ontario,6007,256371.5867,42.68
2016,Imports,Pennsylvania Jersey Maryland Power Pool,Total,6007,256371.5867,42.68
2016,Imports,Total,Alberta,301025.899,6338864.524,21.06
2016,Imports,Total,British Columbia,8262581.916,204623217.3,24.77
2016,Imports,Total,Manitoba,66821,2282878.34,34.16
2016,Imports,Total,New Brunswick,122888,5841386.496,47.53
2016,Imports,Total,Nova Scotia,10091,262105.9316,25.97
2016,Imports,Total,Ontario,454923.99,19831070.89,43.59
2016,Imports,Total,Quebec,64408,10867392.53,79.92
2016,Imports,Total,Saskatchewan,19791,738839.81,37.33
2016,Imports,Total,Total,9302530.805,250785755.9,26.34
2016,Imports,Utah,British Columbia,125,1724.33,13.79
2016,Imports,Utah,Total,125,1724.33,13.79
2016,Imports,Vermont,Quebec,23991,660902.99,27.55
2016,Imports,Vermont,Total,24055,656331.99,27.28
2016,Imports,Washington,Alberta,161814.417,3383394.959,20.91
2016,Imports,Washington,British Columbia,7789647,195528964.4,25.1
2016,Imports,Washington,Total,7951461.417,198912359.3,25.02
2016,Imports,Wyoming,British Columbia,445,21054.2328,47.31
2016,Imports,Wyoming,Total,445,21054.2328,47.31
2017,Exports,Alberta,California,5404,501623.5688,92.82
2017,Exports,Alberta,Montana,301219.089,7530433.89,25
2017,Exports,Alberta,North Dakota,954,40471.52,42.42
2017,Exports,Alberta,Total,621742.472,15363075.33,24.71
2017,Exports,Alberta,Washington,314165.383,7290546.35,23.21
2017,Exports,British Columbia,Alaska,933.6,66948.0568,71.71
2017,Exports,British Columbia,Arizona,71977,5452173.398,75.75
2017,Exports,British Columbia,California,10606011.67,476159467,44.9
2017,Exports,British Columbia,Idaho,22859,1206134.499,52.76
2017,Exports,British Columbia,Montana,11004,457032.1996,41.53
2017,Exports,British Columbia,Nebraska,6354,202692.081,31.9
2017,Exports,British Columbia,Nevada,53850,4170758.597,77.45
2017,Exports,British Columbia,New Mexico,8900,1244185.689,139.8
2017,Exports,British Columbia,Oregon,1341351,57949836.69,43.2
2017,Exports,British Columbia,Texas,520,41299.2317,79.42
2017,Exports,British Columbia,Total,13974670.01,618927368.1,44.29
2017,Exports,British Columbia,Utah,10052,886525.3122,88.19
2017,Exports,British Columbia,Washington,1840238.737,71077672.26,38.62
2017,Exports,British Columbia,Wyoming,619,12643.0497,20.42
2017,Exports,New Brunswick,Maine,1232818,91989678.43,74.62
2017,Exports,New Brunswick,Total,1232818,91989678.43,74.62
2017,Exports,Newfoundland and Labrador,New England-ISO,391948,14395335.16,36.73
2017,Exports,Newfoundland and Labrador,New York,919041.38,21866136.57,23.79
2017,Exports,Newfoundland and Labrador,Total,1310989.38,36261471.73,27.66
2017,Exports,Nova Scotia,Maine,78990.8,4072407.512,51.56
2017,Exports,Nova Scotia,Total,78990.8,4072407.512,51.56
2017,Exports,Ontario,Indiana,10410,623891.02,59.93
2017,Exports,Ontario,Kansas,100,3128,31.28
2017,Exports,Ontario,Maine,6,251.03,41.84
2017,Exports,Ontario,Massachusetts,3024,378533.75,125.18
2017,Exports,Ontario,Michigan,6796280.753,235129356.6,34.6
2017,Exports,Ontario,Minn / N. Dakota,6372,228159.53,35.81
2017,Exports,Ontario,Minnesota,965595.437,26697697.32,27.65
2017,Exports,Ontario,New England-ISO,686945.38,31283058.86,45.54
2017,Exports,Ontario,New York,8209405.3,197592077.2,24.07
2017,Exports,Ontario,Ohio,3599,148944.3,41.38
2017,Exports,Ontario,Pennsylvania,5303,222070.34,41.88
2017,Exports,Ontario,Pennsylvania Jersey Maryland Power Pool,171208.33,6661013.36,38.91
2017,Exports,Ontario,Total,16953848.2,503080618.4,29.67
2017,Exports,Ontario,Vermont,95599,4112437,43.02
2017,Exports,Quebec,Maine,3868572.1,156887618.8,40.55
2017,Exports,Quebec,New England-ISO,1436975.91,69432651.34,42.9
2017,Exports,Quebec,New York,10394588,347113298.1,30.85
2017,Exports,Quebec,Total,27649585.01,1229589868,39.31
2017,Exports,Quebec,Vermont,11949449,656156299.5,45.83
2017,Exports,Saskatchewan,North Dakota,266252,8658803.69,32.52
2017,Exports,Saskatchewan,Total,266252,8658803.69,32.52
2017,Exports,Total,Alaska,933.6,66948.0568,71.71
2017,Exports,Total,Arizona,71977,5452173.398,75.75
2017,Exports,Total,California,10611415.67,476661090.6,44.92
2017,Exports,Total,Idaho,22859,1206134.499,52.76
2017,Exports,Total,Indiana,10410,623891.02,59.93
2017,Exports,Total,Kansas,100,3128,31.28
2017,Exports,Total,Maine,5180386.9,252949955.8,48.83
2017,Exports,Total,Massachusetts,3024,378533.75,125.18
2017,Exports,Total,Michigan,6796280.753,235129356.6,34.6
2017,Exports,Total,Minnesota,965595.437,26697697.32,27.65
2017,Exports,Total,Montana,312223.089,7987466.09,25.58
2017,Exports,Total,Nebraska,6354,202692.081,31.9
2017,Exports,Total,Nevada,53850,4170758.597,77.45
2017,Exports,Total,New England-ISO,2515869.29,115111045.4,42.66
2017,Exports,Total,New Mexico,8900,1244185.689,139.8
2017,Exports,Total,New York,19523034.68,566571511.9,27.67
2017,Exports,Total,North Dakota,267206,8699275.21,32.56
2017,Exports,Total,Ohio,3599,148944.3,41.38
2017,Exports,Total,Oregon,1341351,57949836.69,43.2
2017,Exports,Total,Pennsylvania,5303,222070.34,41.88
2017,Exports,Total,Pennsylvania Jersey Maryland Power Pool,171208.33,6661013.36,38.91
2017,Exports,Total,Texas,520,41299.2317,79.42
